algorithm,instance,instance_index,seed,iteration,elapsed,step_runtime,operator_type,operator_name,objective_before,objective_after,delta_objective,accepted,repair_failed,used_exploration
ALNS-A,Example5,5,2,16,86.232,15.449,destroy,destroy_worst_days_30pct,17.0,47.0,30.0,False,False,False
ALNS-A,Example5,5,2,16,86.232,15.449,repair,repair_chuffed_long,17.0,47.0,30.0,False,False,False
ALNS-A,Example5,5,2,17,101.661,15.429,destroy,destroy_worst_workers_30pct,17.0,24.0,7.0,True,False,False
ALNS-A,Example5,5,2,17,101.661,15.429,repair,repair_gecode_long,17.0,24.0,7.0,True,False,False
ALNS-A,Example5,5,2,18,105.097,3.436,destroy,destroy_random_window_20pct,24.0,49.0,25.0,False,False,False
ALNS-A,Example5,5,2,18,105.097,3.436,repair,repair_gecode_fast,24.0,49.0,25.0,False,False,False
ALNS-A,Example5,5,2,19,105.678,0.581,destroy,destroy_max_border_off,24.0,12.0,-12.0,True,False,False
ALNS-A,Example5,5,2,19,105.678,0.581,repair,repair_gecode_fast,24.0,12.0,-12.0,True,False,False
ALNS-A,Example5,5,2,20,109.104,3.426,destroy,destroy_worst_workers_30pct,12.0,35.0,23.0,False,False,False
ALNS-A,Example5,5,2,20,109.104,3.426,repair,repair_gecode_fast,12.0,35.0,23.0,False,False,False
ALNS-A,Example5,5,2,21,112.509,3.406,destroy,destroy_random_window_20pct,12.0,19.0,7.0,False,False,False
ALNS-A,Example5,5,2,21,112.509,3.406,repair,repair_gecode_fast,12.0,19.0,7.0,False,False,False
ALNS-A,Example5,5,2,22,113.498,0.989,destroy,destroy_random_window_20pct,12.0,9.0,-3.0,True,False,False
ALNS-A,Example5,5,2,22,113.498,0.989,repair,repair_chuffed_fast,12.0,9.0,-3.0,True,False,False
ALNS-A,Example5,5,2,23,114.257,0.759,destroy,destroy_random_window_20pct,9.0,6.0,-3.0,True,False,False
ALNS-A,Example5,5,2,23,114.257,0.759,repair,repair_gecode_fast,9.0,6.0,-3.0,True,False,False
ALNS-A,Example5,5,2,24,114.883,0.626,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,24,114.883,0.626,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,25,115.502,0.619,destroy,destroy_random_window_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,25,115.502,0.619,repair,repair_gecode_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,26,116.083,0.58,destroy,destroy_all_forbidden_sequences,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,26,116.083,0.58,repair,repair_gecode_long,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,27,119.5,3.417,destroy,destroy_random_window_20pct,6.0,37.0,31.0,False,False,False
ALNS-A,Example5,5,2,27,119.5,3.417,repair,repair_chuffed_fast,6.0,37.0,31.0,False,False,False
ALNS-A,Example5,5,2,28,134.918,15.418,destroy,destroy_worst_workers_30pct,6.0,14.0,8.0,True,False,False
ALNS-A,Example5,5,2,28,134.918,15.418,repair,repair_gecode_long,6.0,14.0,8.0,True,False,False
ALNS-A,Example5,5,2,29,137.898,2.981,destroy,destroy_random_workers_20pct,14.0,7.0,-7.0,True,False,False
ALNS-A,Example5,5,2,29,137.898,2.981,repair,repair_chuffed_fast,14.0,7.0,-7.0,True,False,False
ALNS-A,Example5,5,2,30,139.742,1.844,destroy,destroy_random_days_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,30,139.742,1.844,repair,repair_gecode_long,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,31,143.166,3.424,destroy,destroy_random_workers_20pct,7.0,13.0,6.0,False,False,False
ALNS-A,Example5,5,2,31,143.166,3.424,repair,repair_gecode_fast,7.0,13.0,6.0,False,False,False
ALNS-A,Example5,5,2,32,143.74,0.574,destroy,destroy_max_border_off,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,32,143.74,0.574,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,33,144.445,0.705,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,33,144.445,0.705,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example5,5,2,34,145.985,1.54,destroy,destroy_random_workers_20pct,7.0,6.0,-1.0,True,False,False
ALNS-A,Example5,5,2,34,145.985,1.54,repair,repair_chuffed_fast,7.0,6.0,-1.0,True,False,False
ALNS-A,Example5,5,2,35,148.35,2.365,destroy,destroy_random_days_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,35,148.35,2.365,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,36,150.006,1.655,destroy,destroy_random_workers_20pct,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,36,150.006,1.655,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,37,165.506,15.5,destroy,destroy_worst_days_30pct,6.0,42.0,36.0,False,False,False
ALNS-A,Example5,5,2,37,165.506,15.5,repair,repair_chuffed_long,6.0,42.0,36.0,False,False,False
ALNS-A,Example5,5,2,38,166.126,0.62,destroy,destroy_all_forbidden_sequences,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,38,166.126,0.62,repair,repair_gecode_fast,6.0,6.0,0.0,True,False,False
ALNS-A,Example5,5,2,39,181.62,15.494,destroy,destroy_worst_workers_30pct,6.0,28.0,22.0,False,False,False
ALNS-A,Example5,5,2,39,181.62,15.494,repair,repair_chuffed_long,6.0,28.0,22.0,False,False,False
ALNS-A,Example6,6,0,1,0.876,0.876,destroy,destroy_streak_around_worst_worker,inf,22.0,nan,True,False,False
ALNS-A,Example6,6,0,1,0.876,0.876,repair,repair_chuffed_long,inf,22.0,nan,True,False,False
ALNS-A,Example6,6,0,2,2.802,1.926,destroy,destroy_random_days_20pct,22.0,20.0,-2.0,True,False,False
ALNS-A,Example6,6,0,2,2.802,1.926,repair,repair_gecode_fast,22.0,20.0,-2.0,True,False,False
ALNS-A,Example6,6,0,3,3.388,0.586,destroy,destroy_random_window_20pct,20.0,17.0,-3.0,True,False,False
ALNS-A,Example6,6,0,3,3.388,0.586,repair,repair_gecode_fast,20.0,17.0,-3.0,True,False,False
ALNS-A,Example6,6,0,4,4.782,1.394,destroy,destroy_streak_around_worst_worker,17.0,14.0,-3.0,True,False,False
ALNS-A,Example6,6,0,4,4.782,1.394,repair,repair_gecode_fast,17.0,14.0,-3.0,True,False,False
ALNS-A,Example6,6,0,5,6.986,2.204,destroy,destroy_random_days_20pct,14.0,14.0,0.0,True,False,False
ALNS-A,Example6,6,0,5,6.986,2.204,repair,repair_gecode_fast,14.0,14.0,0.0,True,False,False
ALNS-A,Example6,6,0,6,8.14,1.154,destroy,destroy_random_days_20pct,14.0,11.0,-3.0,True,False,False
ALNS-A,Example6,6,0,6,8.14,1.154,repair,repair_gecode_fast,14.0,11.0,-3.0,True,False,False
ALNS-A,Example6,6,0,7,9.02,0.881,destroy,destroy_all_forbidden_sequences,11.0,11.0,0.0,True,False,False
ALNS-A,Example6,6,0,7,9.02,0.881,repair,repair_gecode_fast,11.0,11.0,0.0,True,False,False
ALNS-A,Example6,6,0,8,9.626,0.605,destroy,destroy_worst_workers_10pct,11.0,10.0,-1.0,True,False,False
ALNS-A,Example6,6,0,8,9.626,0.605,repair,repair_chuffed_fast,11.0,10.0,-1.0,True,False,False
ALNS-A,Example6,6,0,9,10.2,0.574,destroy,destroy_random_window_20pct,10.0,9.0,-1.0,True,False,False
ALNS-A,Example6,6,0,9,10.2,0.574,repair,repair_gecode_fast,10.0,9.0,-1.0,True,False,False
ALNS-A,Example6,6,0,10,10.888,0.688,destroy,destroy_random_days_20pct,9.0,7.0,-2.0,True,False,False
ALNS-A,Example6,6,0,10,10.888,0.688,repair,repair_gecode_fast,9.0,7.0,-2.0,True,False,False
ALNS-A,Example6,6,0,11,11.606,0.717,destroy,destroy_random_workers_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,11,11.606,0.717,repair,repair_chuffed_long,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,12,12.195,0.59,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,12,12.195,0.59,repair,repair_chuffed_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,13,12.71,0.515,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,13,12.71,0.515,repair,repair_chuffed_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,14,13.257,0.547,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,14,13.257,0.547,repair,repair_chuffed_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,15,13.805,0.548,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,15,13.805,0.548,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,16,14.524,0.719,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,16,14.524,0.719,repair,repair_chuffed_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,17,15.115,0.591,destroy,destroy_random_window_20pct,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,17,15.115,0.591,repair,repair_gecode_fast,7.0,7.0,0.0,True,False,False
ALNS-A,Example6,6,0,18,15.705,0.59,destroy,destroy_random_window_20pct,7.0,6.0,-1.0,True,False,False
ALNS-A,Example6,6,0,18,15.705,0.59,repair,repair_chuffed_fast,7.0,6.0,-1.0,True,False,False
ALNS-A,Example6,6,0,19,23.354,7.649,destroy,destroy_worst_workers_30pct,6.0,3.0,-3.0,True,False,False
ALNS-A,Example6,6,0,19,23.354,7.649,repair,repair_chuffed_long,6.0,3.0,-3.0,True,False,False
ALNS-A,Example6,6,0,20,24.387,1.032,destroy,destroy_worst_days_30pct,3.0,2.0,-1.0,True,False,False
ALNS-A,Example6,6,0,20,24.387,1.032,repair,repair_gecode_fast,3.0,2.0,-1.0,True,False,False
ALNS-A,Example6,6,0,21,25.074,0.688,destroy,destroy_random_days_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,21,25.074,0.688,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,22,25.957,0.882,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,22,25.957,0.882,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,23,29.212,3.255,destroy,destroy_worst_days_30pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,23,29.212,3.255,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,24,29.791,0.579,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,24,29.791,0.579,repair,repair_gecode_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,25,30.337,0.546,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,25,30.337,0.546,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,26,31.803,1.466,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,26,31.803,1.466,repair,repair_chuffed_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,27,32.515,0.712,destroy,destroy_random_workers_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,27,32.515,0.712,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,28,35.902,3.387,destroy,destroy_worst_days_30pct,2.0,14.0,12.0,False,False,False
ALNS-A,Example6,6,0,28,35.902,3.387,repair,repair_chuffed_fast,2.0,14.0,12.0,False,False,False
ALNS-A,Example6,6,0,29,37.123,1.222,destroy,destroy_worst_workers_30pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,29,37.123,1.222,repair,repair_gecode_long,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,30,40.5,3.377,destroy,destroy_worst_days_30pct,2.0,12.0,10.0,True,False,False
ALNS-A,Example6,6,0,30,40.5,3.377,repair,repair_chuffed_fast,2.0,12.0,10.0,True,False,False
ALNS-A,Example6,6,0,31,41.079,0.578,destroy,destroy_exploration,12.0,12.0,0.0,True,False,True
ALNS-A,Example6,6,0,31,41.079,0.578,repair,repair_exploration,12.0,12.0,0.0,True,False,True
ALNS-A,Example6,6,0,32,42.236,1.157,destroy,destroy_exploration,12.0,4.0,-8.0,True,False,True
ALNS-A,Example6,6,0,32,42.236,1.157,repair,repair_exploration,12.0,4.0,-8.0,True,False,True
ALNS-A,Example6,6,0,33,45.648,3.413,destroy,destroy_worst_workers_30pct,4.0,15.0,11.0,True,False,False
ALNS-A,Example6,6,0,33,45.648,3.413,repair,repair_gecode_fast,4.0,15.0,11.0,True,False,False
ALNS-A,Example6,6,0,34,46.319,0.671,destroy,destroy_random_window_20pct,15.0,8.0,-7.0,True,False,False
ALNS-A,Example6,6,0,34,46.319,0.671,repair,repair_gecode_fast,15.0,8.0,-7.0,True,False,False
ALNS-A,Example6,6,0,35,46.865,0.546,destroy,destroy_random_window_20pct,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,35,46.865,0.546,repair,repair_chuffed_fast,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,36,48.55,1.684,destroy,destroy_random_workers_20pct,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,36,48.55,1.684,repair,repair_chuffed_long,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,37,49.237,0.687,destroy,destroy_random_days_20pct,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,37,49.237,0.687,repair,repair_gecode_long,8.0,8.0,0.0,True,False,False
ALNS-A,Example6,6,0,38,51.872,2.635,destroy,destroy_worst_days_30pct,8.0,3.0,-5.0,True,False,False
ALNS-A,Example6,6,0,38,51.872,2.635,repair,repair_gecode_fast,8.0,3.0,-5.0,True,False,False
ALNS-A,Example6,6,0,39,53.081,1.21,destroy,destroy_random_window_20pct,3.0,2.0,-1.0,True,False,False
ALNS-A,Example6,6,0,39,53.081,1.21,repair,repair_chuffed_long,3.0,2.0,-1.0,True,False,False
ALNS-A,Example6,6,0,40,53.7,0.619,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,40,53.7,0.619,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,41,57.116,3.416,destroy,destroy_worst_workers_30pct,2.0,11.0,9.0,False,False,False
ALNS-A,Example6,6,0,41,57.116,3.416,repair,repair_gecode_fast,2.0,11.0,9.0,False,False,False
ALNS-A,Example6,6,0,42,57.788,0.672,destroy,destroy_random_window_20pct,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,42,57.788,0.672,repair,repair_chuffed_fast,2.0,2.0,0.0,True,False,False
ALNS-A,Example6,6,0,43,59.095,1.307,destroy,destroy_worst_workers_30pct,2.0,1.0,-1.0,True,False,False
ALNS-A,Example6,6,0,43,59.095,1.307,repair,repair_gecode_long,2.0,1.0,-1.0,True,False,False
ALNS-A,Example6,6,0,44,60.693,1.599,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,44,60.693,1.599,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,45,61.628,0.935,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,45,61.628,0.935,repair,repair_chuffed_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,46,62.726,1.098,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,46,62.726,1.098,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,47,63.769,1.043,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,47,63.769,1.043,repair,repair_chuffed_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,48,64.396,0.626,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,48,64.396,0.626,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,49,65.697,1.302,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,49,65.697,1.302,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,50,66.853,1.156,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,50,66.853,1.156,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,51,68.022,1.169,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,51,68.022,1.169,repair,repair_chuffed_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,52,68.591,0.57,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,52,68.591,0.57,repair,repair_chuffed_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,53,69.671,1.08,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,53,69.671,1.08,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,54,70.239,0.568,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,54,70.239,0.568,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,55,70.804,0.565,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,55,70.804,0.565,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,56,72.387,1.582,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,56,72.387,1.582,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,57,73.301,0.914,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,57,73.301,0.914,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,58,75.354,2.053,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,58,75.354,2.053,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,59,76.705,1.351,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,59,76.705,1.351,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,60,77.403,0.698,destroy,destroy_streak_around_worst_worker,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,60,77.403,0.698,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,61,78.051,0.648,destroy,destroy_random_workers_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,61,78.051,0.648,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,62,79.985,1.934,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,62,79.985,1.934,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,63,80.553,0.567,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,63,80.553,0.567,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,64,81.281,0.728,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,64,81.281,0.728,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,65,81.906,0.625,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,65,81.906,0.625,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,66,82.686,0.779,destroy,destroy_random_days_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,66,82.686,0.779,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,67,86.09,3.405,destroy,destroy_worst_workers_30pct,1.0,13.0,12.0,False,False,False
ALNS-A,Example6,6,0,67,86.09,3.405,repair,repair_gecode_fast,1.0,13.0,12.0,False,False,False
ALNS-A,Example6,6,0,68,86.666,0.576,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,68,86.666,0.576,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,69,87.245,0.58,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,69,87.245,0.58,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,70,97.594,10.348,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,70,97.594,10.348,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,71,98.606,1.012,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,71,98.606,1.012,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,72,99.159,0.553,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,72,99.159,0.553,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,73,100.067,0.908,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,73,100.067,0.908,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,74,100.642,0.575,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,74,100.642,0.575,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,75,101.199,0.557,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,75,101.199,0.557,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,76,102.214,1.016,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,76,102.214,1.016,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,77,103.299,1.084,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,77,103.299,1.084,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,78,103.91,0.612,destroy,destroy_random_window_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,78,103.91,0.612,repair,repair_chuffed_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,79,104.591,0.681,destroy,destroy_random_days_20pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,79,104.591,0.681,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,80,107.302,2.71,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,80,107.302,2.71,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,81,108.517,1.215,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,81,108.517,1.215,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,82,109.712,1.195,destroy,destroy_worst_days_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,82,109.712,1.195,repair,repair_gecode_fast,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,83,111.851,2.139,destroy,destroy_worst_workers_30pct,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,83,111.851,2.139,repair,repair_gecode_long,1.0,1.0,0.0,True,False,False
ALNS-A,Example6,6,0,84,112.486,0.634,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,84,112.486,0.634,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,85,113.041,0.555,destroy,destroy_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,85,113.041,0.555,repair,repair_exploration,1.0,1.0,0.0,True,False,True
ALNS-A,Example6,6,0,86,116.459,3.418,destroy,destroy_worst_workers_30pct,1.0,17.0,16.0,False,False,False
