algorithm,instance,seed,iteration,elapsed,best_so_far_objective
ALNS-B,Example13,2,10,26.815,23.0
ALNS-B,Example13,2,11,42.337,23.0
ALNS-B,Example13,2,12,46.0,23.0
ALNS-B,Example13,2,13,49.873,23.0
ALNS-B,Example13,2,14,54.01,23.0
ALNS-B,Example13,2,15,69.731,23.0
ALNS-B,Example13,2,16,73.991,23.0
ALNS-B,Example13,2,17,77.491,23.0
ALNS-B,Example13,2,18,93.026,23.0
ALNS-B,Example13,2,19,96.69,23.0
ALNS-B,Example13,2,20,147.787,23.0
ALNS-B,Example13,2,21,198.812,23.0
ALNS-B,Example14,0,1,1.438,129.0
ALNS-B,Example14,0,2,2.751,43.0
ALNS-B,Example14,0,3,18.191,29.0
ALNS-B,Example14,0,4,19.343,19.0
ALNS-B,Example14,0,5,31.205,9.0
ALNS-B,Example14,0,6,61.713,9.0
ALNS-B,Example14,0,7,62.33,9.0
ALNS-B,Example14,0,8,63.988,9.0
ALNS-B,Example14,0,9,64.57,9.0
ALNS-B,Example14,0,10,65.209,9.0
ALNS-B,Example14,0,11,95.919,9.0
ALNS-B,Example14,0,12,96.541,9.0
ALNS-B,Example14,0,13,97.18,9.0
ALNS-B,Example14,0,14,98.624,9.0
ALNS-B,Example14,0,15,99.276,9.0
ALNS-B,Example14,0,16,100.242,8.0
ALNS-B,Example14,0,17,108.121,7.0
ALNS-B,Example14,0,18,108.715,7.0
ALNS-B,Example14,0,19,109.377,7.0
ALNS-B,Example14,0,20,110.073,7.0
ALNS-B,Example14,0,21,111.223,7.0
ALNS-B,Example14,0,22,117.939,7.0
ALNS-B,Example14,0,23,124.902,7.0
ALNS-B,Example14,0,24,125.737,7.0
ALNS-B,Example14,0,25,126.409,7.0
ALNS-B,Example14,0,26,127.065,7.0
ALNS-B,Example14,0,27,127.82,7.0
ALNS-B,Example14,0,28,228.77,7.0
ALNS-B,Example14,1,1,1.109,95.0
ALNS-B,Example14,1,2,4.97,30.0
ALNS-B,Example14,1,3,8.501,30.0
ALNS-B,Example14,1,4,9.588,17.0
ALNS-B,Example14,1,5,10.909,17.0
ALNS-B,Example14,1,6,12.068,12.0
ALNS-B,Example14,1,7,12.97,9.0
ALNS-B,Example14,1,8,43.625,9.0
ALNS-B,Example14,1,9,44.432,9.0
ALNS-B,Example14,1,10,45.095,9.0
ALNS-B,Example14,1,11,46.576,7.0
ALNS-B,Example14,1,12,47.366,7.0
ALNS-B,Example14,1,13,48.14,7.0
ALNS-B,Example14,1,14,53.124,7.0
ALNS-B,Example14,1,15,55.427,7.0
ALNS-B,Example14,1,16,62.024,7.0
ALNS-B,Example14,1,17,62.833,7.0
ALNS-B,Example14,1,18,65.35,7.0
ALNS-B,Example14,1,19,72.157,7.0
ALNS-B,Example14,1,20,77.66,7.0
ALNS-B,Example14,1,21,78.335,7.0
ALNS-B,Example14,1,22,79.727,7.0
ALNS-B,Example14,1,23,82.213,7.0
ALNS-B,Example14,1,24,87.873,7.0
ALNS-B,Example14,1,25,88.639,7.0
ALNS-B,Example14,1,26,119.3,7.0
ALNS-B,Example14,1,27,119.917,7.0
ALNS-B,Example14,1,28,150.418,7.0
ALNS-B,Example14,1,29,156.977,7.0
ALNS-B,Example14,1,30,158.193,7.0
ALNS-B,Example14,1,31,159.086,7.0
ALNS-B,Example14,1,32,160.078,5.0
ALNS-B,Example14,1,33,161.228,5.0
ALNS-B,Example14,1,34,162.212,5.0
ALNS-B,Example14,1,35,162.917,5.0
ALNS-B,Example14,1,36,163.684,5.0
ALNS-B,Example14,1,37,170.726,5.0
ALNS-B,Example14,1,38,171.534,5.0
ALNS-B,Example14,1,39,172.978,5.0
ALNS-B,Example14,1,40,179.519,5.0
ALNS-B,Example14,1,41,180.413,5.0
ALNS-B,Example14,2,1,1.686,123.0
ALNS-B,Example14,2,2,2.888,86.0
ALNS-B,Example14,2,3,6.405,18.0
ALNS-B,Example14,2,4,7.719,13.0
ALNS-B,Example14,2,5,38.382,13.0
ALNS-B,Example14,2,6,39.022,13.0
ALNS-B,Example14,2,7,39.756,13.0
ALNS-B,Example14,2,8,40.558,13.0
ALNS-B,Example14,2,9,41.288,13.0
ALNS-B,Example14,2,10,41.912,13.0
ALNS-B,Example14,2,11,42.882,13.0
ALNS-B,Example14,2,12,44.293,7.0
ALNS-B,Example14,2,13,45.245,7.0
ALNS-B,Example14,2,14,45.911,6.0
ALNS-B,Example14,2,15,46.957,6.0
ALNS-B,Example14,2,16,47.633,6.0
ALNS-B,Example14,2,17,54.089,6.0
ALNS-B,Example14,2,18,55.048,5.0
ALNS-B,Example14,2,19,55.792,5.0
ALNS-B,Example14,2,20,56.969,5.0
ALNS-B,Example14,2,21,57.83,4.0
ALNS-B,Example14,2,22,59.361,4.0
ALNS-B,Example14,2,23,60.275,4.0
ALNS-B,Example14,2,24,66.964,4.0
ALNS-B,Example14,2,25,67.843,3.0
ALNS-B,Example14,2,26,68.995,3.0
ALNS-B,Example14,2,27,70.704,3.0
ALNS-B,Example14,2,28,71.996,3.0
ALNS-B,Example14,2,29,73.894,3.0
ALNS-B,Example14,2,30,75.263,3.0
ALNS-B,Example14,2,31,75.996,3.0
ALNS-B,Example14,2,32,77.506,3.0
ALNS-B,Example14,2,33,78.617,3.0
ALNS-B,Example14,2,34,79.608,2.0
ALNS-B,Example14,2,35,80.7,2.0
ALNS-B,Example14,2,36,81.505,2.0
ALNS-B,Example14,2,37,85.376,2.0
ALNS-B,Example14,2,38,86.112,2.0
ALNS-B,Example14,2,39,87.08,2.0
ALNS-B,Example14,2,40,88.251,2.0
ALNS-B,Example14,2,41,90.288,2.0
ALNS-B,Example14,2,42,91.25,2.0
ALNS-B,Example14,2,43,92.4,2.0
ALNS-B,Example14,2,44,93.209,2.0
ALNS-B,Example14,2,45,183.995,2.0
